COU,Country,MEAS,Measure,Large subnational region,VAR,Variable,Year,Unit Code,Unit,Value
UGA,Uganda,PCNT,Percent of total land area,Bukomansimbi,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.033957122
UGA,Uganda,PCNT,Percent of total land area,Bukomansimbi,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.063744071
UGA,Uganda,PCNT,Percent of total land area,Bukomansimbi,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.029786949
UGA,Uganda,PCNT,Percent of total land area,Bukomansimbi,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.044531489
UGA,Uganda,SQKM,Square kilometers,Mpigi,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,3.2877
UGA,Uganda,SQKM,Square kilometers,Mpigi,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,4.3533
UGA,Uganda,SQKM,Square kilometers,Mpigi,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,5.7807
UGA,Uganda,SQKM,Square kilometers,Mpigi,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,7.4628
UGA,Uganda,SQKM,Square kilometers,Mpigi,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,1.4274
UGA,Uganda,SQKM,Square kilometers,Mpigi,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,3.1095
UGA,Uganda,SQKM,Square kilometers,Mpigi,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,1.6821
UGA,Uganda,SQKM,Square kilometers,Mpigi,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,1.0656
UGA,Uganda,PCNT,Percent of total land area,Mpigi,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.268136266
UGA,Uganda,PCNT,Percent of total land area,Mpigi,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.355043832
UGA,Uganda,PCNT,Percent of total land area,Mpigi,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.471458865
UGA,Uganda,PCNT,Percent of total land area,Mpigi,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.608646569
UGA,Uganda,PCNT,Percent of total land area,Mpigi,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.116415034
UGA,Uganda,PCNT,Percent of total land area,Mpigi,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.253602737
UGA,Uganda,PCNT,Percent of total land area,Mpigi,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.137187703
UGA,Uganda,PCNT,Percent of total land area,Mpigi,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.086907566
UGA,Uganda,SQKM,Square kilometers,Rubirizi,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.0045
UGA,Uganda,SQKM,Square kilometers,Rubirizi,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.0972
UGA,Uganda,SQKM,Square kilometers,Rubirizi,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0.6408
UGA,Uganda,SQKM,Square kilometers,Rubirizi,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,0.8028
UGA,Uganda,SQKM,Square kilometers,Rubirizi,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.5436
UGA,Uganda,SQKM,Square kilometers,Rubirizi,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.7056
UGA,Uganda,SQKM,Square kilometers,Rubirizi,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0.162
UGA,Uganda,SQKM,Square kilometers,Rubirizi,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,0.0927
UGA,Uganda,PCNT,Percent of total land area,Rubirizi,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.000409304
UGA,Uganda,PCNT,Percent of total land area,Rubirizi,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.008840959
UGA,Uganda,PCNT,Percent of total land area,Rubirizi,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.058284838
UGA,Uganda,PCNT,Percent of total land area,Rubirizi,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.073019769
UGA,Uganda,PCNT,Percent of total land area,Rubirizi,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.049443879
UGA,Uganda,PCNT,Percent of total land area,Rubirizi,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.06417881
UGA,Uganda,PCNT,Percent of total land area,Rubirizi,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.014734931
UGA,Uganda,SQKM,Square kilometers,Bukedea,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.0018
UGA,Uganda,SQKM,Square kilometers,Bukedea,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.0081
UGA,Uganda,SQKM,Square kilometers,Bukedea,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0.0252
UGA,Uganda,SQKM,Square kilometers,Bukedea,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,0.0891
UGA,Uganda,SQKM,Square kilometers,Bukedea,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.0171
UGA,Uganda,SQKM,Square kilometers,Bukedea,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.081
UGA,Uganda,PCNT,Percent of total land area,Bukedea,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.000170495
UGA,Uganda,PCNT,Percent of total land area,Bukedea,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.000767225
UGA,Uganda,PCNT,Percent of total land area,Bukedea,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.002386924
UGA,Uganda,PCNT,Percent of total land area,Bukedea,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.00843948
UGA,Uganda,PCNT,Percent of total land area,Bukedea,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.001619698
UGA,Uganda,PCNT,Percent of total land area,Bukedea,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.007672255
UGA,Uganda,PCNT,Percent of total land area,Bukedea,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.006052557
UGA,Uganda,PCNT,Percent of total land area,Bukedea,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.000596731
UGA,Uganda,SQKM,Square kilometers,Masaka,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,3.7647
UGA,Uganda,SQKM,Square kilometers,Masaka,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,3.9393
UGA,Uganda,SQKM,Square kilometers,Masaka,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,4.9689
UGA,Uganda,SQKM,Square kilometers,Masaka,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,6.7599
UGA,Uganda,SQKM,Square kilometers,Masaka,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,1.0296
UGA,Uganda,SQKM,Square kilometers,Masaka,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,2.8206
UGA,Uganda,SQKM,Square kilometers,Masaka,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,1.791
UGA,Uganda,SQKM,Square kilometers,Masaka,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,0.1746
UGA,Uganda,PCNT,Percent of total land area,Masaka,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.319491014
UGA,Uganda,PCNT,Percent of total land area,Masaka,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.334308431
UGA,Uganda,PCNT,Percent of total land area,Masaka,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.421685367
UGA,Uganda,PCNT,Percent of total land area,Masaka,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.573678462
UGA,Uganda,PCNT,Percent of total land area,Masaka,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.087376935
UGA,Uganda,PCNT,Percent of total land area,Masaka,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.239370031
UGA,Uganda,PCNT,Percent of total land area,Masaka,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.014817417
UGA,Uganda,SQKM,Square kilometers,Mityana,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,1.0611
UGA,Uganda,SQKM,Square kilometers,Mityana,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,2.9628
UGA,Uganda,SQKM,Square kilometers,Mityana,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,4.2174
UGA,Uganda,SQKM,Square kilometers,Mityana,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,5.499
UGA,Uganda,SQKM,Square kilometers,Mityana,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,1.2546
UGA,Uganda,SQKM,Square kilometers,Mityana,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,2.5362
UGA,Uganda,SQKM,Square kilometers,Mityana,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,1.9017
UGA,Uganda,PCNT,Percent of total land area,Mityana,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.069308298
UGA,Uganda,PCNT,Percent of total land area,Mityana,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.193522408
UGA,Uganda,PCNT,Percent of total land area,Mityana,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.275469624
UGA,Uganda,PCNT,Percent of total land area,Mityana,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.35918041
UGA,Uganda,PCNT,Percent of total land area,Mityana,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.081947216
UGA,Uganda,PCNT,Percent of total land area,Mityana,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.165658003
UGA,Uganda,SQKM,Square kilometers,Soroti,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.7281
UGA,Uganda,SQKM,Square kilometers,Soroti,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,1.0989
UGA,Uganda,SQKM,Square kilometers,Soroti,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,1.9314
UGA,Uganda,SQKM,Square kilometers,Soroti,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,2.5848
UGA,Uganda,SQKM,Square kilometers,Soroti,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,0.3708
UGA,Uganda,PCNT,Percent of total land area,Soroti,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.052274118
UGA,Uganda,PCNT,Percent of total land area,Soroti,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.078895795
UGA,Uganda,PCNT,Percent of total land area,Soroti,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.138665336
UGA,Uganda,PCNT,Percent of total land area,Soroti,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.18557635
UGA,Uganda,PCNT,Percent of total land area,Soroti,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.059769542
UGA,Uganda,PCNT,Percent of total land area,Soroti,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.106680555
UGA,Uganda,PCNT,Percent of total land area,Soroti,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.026621677
UGA,Uganda,SQKM,Square kilometers,Arua,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,2.0466
UGA,Uganda,SQKM,Square kilometers,Arua,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,2.4624
UGA,Uganda,SQKM,Square kilometers,Arua,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,6.0246
UGA,Uganda,SQKM,Square kilometers,Arua,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,6.6969
UGA,Uganda,SQKM,Square kilometers,Arua,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,3.5622
UGA,Uganda,SQKM,Square kilometers,Arua,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,4.2345
UGA,Uganda,SQKM,Square kilometers,Arua,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,0.4158
UGA,Uganda,PCNT,Percent of total land area,Arua,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.046186478
UGA,Uganda,PCNT,Percent of total land area,Arua,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.05557001
UGA,Uganda,PCNT,Percent of total land area,Arua,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.135959666
UGA,Uganda,PCNT,Percent of total land area,Arua,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.151131741
UGA,Uganda,PCNT,Percent of total land area,Arua,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.080389656
UGA,Uganda,PCNT,Percent of total land area,Arua,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.095561731
UGA,Uganda,PCNT,Percent of total land area,Arua,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.015172075
UGA,Uganda,PCNT,Percent of total land area,Arua,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.009383532
UGA,Uganda,SQKM,Square kilometers,Nakaseke,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.3285
UGA,Uganda,SQKM,Square kilometers,Nakaseke,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.6552
UGA,Uganda,SQKM,Square kilometers,Nakaseke,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,1.188
UGA,Uganda,SQKM,Square kilometers,Nakaseke,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,1.647
UGA,Uganda,SQKM,Square kilometers,Nakaseke,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.5328
UGA,Uganda,SQKM,Square kilometers,Nakaseke,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.9918
UGA,Uganda,PCNT,Percent of total land area,Nakaseke,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.009383552
UGA,Uganda,PCNT,Percent of total land area,Nakaseke,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.018715687
UGA,Uganda,PCNT,Percent of total land area,Nakaseke,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.033935038
UGA,Uganda,PCNT,Percent of total land area,Nakaseke,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.047046302
UGA,Uganda,PCNT,Percent of total land area,Nakaseke,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.013111265
UGA,Uganda,PCNT,Percent of total land area,Nakaseke,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.009332135
UGA,Uganda,SQKM,Square kilometers,Kyenjojo,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.0351
UGA,Uganda,SQKM,Square kilometers,Kyenjojo,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.1692
UGA,Uganda,SQKM,Square kilometers,Kyenjojo,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0.6183
UGA,Uganda,SQKM,Square kilometers,Kyenjojo,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,0.9648
UGA,Uganda,SQKM,Square kilometers,Kyenjojo,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.4491
UGA,Uganda,SQKM,Square kilometers,Kyenjojo,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.7956
UGA,Uganda,SQKM,Square kilometers,Kyenjojo,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0.3465
UGA,Uganda,SQKM,Square kilometers,Kyenjojo,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,0.1341
UGA,Uganda,PCNT,Percent of total land area,Kyenjojo,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.001483455
UGA,Uganda,PCNT,Percent of total land area,Kyenjojo,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.007151013
UGA,Uganda,PCNT,Percent of total land area,Kyenjojo,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.026131629
UGA,Uganda,PCNT,Percent of total land area,Kyenjojo,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.040775991
UGA,Uganda,PCNT,Percent of total land area,Kyenjojo,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.018980615
UGA,Uganda,PCNT,Percent of total land area,Kyenjojo,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.033624978
UGA,Uganda,PCNT,Percent of total land area,Kyenjojo,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.005667559
UGA,Uganda,SQKM,Square kilometers,Wakiso,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,53.0793
UGA,Uganda,SQKM,Square kilometers,Wakiso,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,67.5576
UGA,Uganda,SQKM,Square kilometers,Wakiso,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,101.8053
UGA,Uganda,SQKM,Square kilometers,Wakiso,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,122.2065
UGA,Uganda,SQKM,Square kilometers,Wakiso,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,34.2477
UGA,Uganda,SQKM,Square kilometers,Wakiso,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,54.6489
UGA,Uganda,SQKM,Square kilometers,Wakiso,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,20.4012
UGA,Uganda,SQKM,Square kilometers,Wakiso,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,14.4783
UGA,Uganda,PCNT,Percent of total land area,Wakiso,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,2.718658469
UGA,Uganda,PCNT,Percent of total land area,Wakiso,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,3.460219735
UGA,Uganda,PCNT,Percent of total land area,Wakiso,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,5.214346101
UGA,Uganda,PCNT,Percent of total land area,Wakiso,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,6.259271244
UGA,Uganda,PCNT,Percent of total land area,Wakiso,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,1.754126366
UGA,Uganda,PCNT,Percent of total land area,Wakiso,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,2.79905151
UGA,Uganda,PCNT,Percent of total land area,Wakiso,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,1.044925143
UGA,Uganda,SQKM,Square kilometers,Amuru,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.036
UGA,Uganda,SQKM,Square kilometers,Amuru,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.0405
UGA,Uganda,SQKM,Square kilometers,Amuru,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0.0765
UGA,Uganda,SQKM,Square kilometers,Amuru,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,0.1953
UGA,Uganda,SQKM,Square kilometers,Amuru,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.036
UGA,Uganda,SQKM,Square kilometers,Amuru,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.1548
UGA,Uganda,SQKM,Square kilometers,Amuru,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0.1188
UGA,Uganda,PCNT,Percent of total land area,Amuru,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.000988291
UGA,Uganda,PCNT,Percent of total land area,Amuru,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.001111827
UGA,Uganda,PCNT,Percent of total land area,Amuru,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.002100118
UGA,Uganda,PCNT,Percent of total land area,Amuru,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.005361479
UGA,Uganda,PCNT,Percent of total land area,Amuru,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.00326136
UGA,Uganda,SQKM,Square kilometers,Budaka,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.0117
UGA,Uganda,SQKM,Square kilometers,Budaka,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.0288
UGA,Uganda,SQKM,Square kilometers,Budaka,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0.099
UGA,Uganda,SQKM,Square kilometers,Budaka,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,0.1746
UGA,Uganda,SQKM,Square kilometers,Budaka,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.0702
UGA,Uganda,SQKM,Square kilometers,Budaka,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.1458
UGA,Uganda,SQKM,Square kilometers,Budaka,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0.0756
UGA,Uganda,PCNT,Percent of total land area,Budaka,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.002831541
UGA,Uganda,PCNT,Percent of total land area,Budaka,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.006969946
UGA,Uganda,PCNT,Percent of total land area,Budaka,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.023959191
UGA,Uganda,PCNT,Percent of total land area,Budaka,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.0422553
UGA,Uganda,PCNT,Percent of total land area,Budaka,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.016989245
UGA,Uganda,PCNT,Percent of total land area,Budaka,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.035285354
UGA,Uganda,PCNT,Percent of total land area,Budaka,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.018296109
UGA,Uganda,PCNT,Percent of total land area,Budaka,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.004138406
UGA,Uganda,SQKM,Square kilometers,Hoima,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.2268
UGA,Uganda,SQKM,Square kilometers,Hoima,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.3339
UGA,Uganda,SQKM,Square kilometers,Hoima,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0.774
UGA,Uganda,SQKM,Square kilometers,Hoima,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,1.2591
UGA,Uganda,SQKM,Square kilometers,Hoima,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.4401
UGA,Uganda,SQKM,Square kilometers,Hoima,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.9252
UGA,Uganda,PCNT,Percent of total land area,Hoima,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.006194185
UGA,Uganda,PCNT,Percent of total land area,Hoima,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.009119216
UGA,Uganda,PCNT,Percent of total land area,Hoima,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.021138884
