Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
SLE,Sierra Leone,SL,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,16.21282884,11.30519518,7.765811933,8.200437158,8.594848485,10.1439354,13.29199188,14.89628896,8.607073484,10.45927568,15.38478276,15.58677009,15.39305918,14.72746655,13.6875188,13.51447136,13.54780988,13.59138975,13.25623297,12.81786936,18.13474782,13.27375109,16.28962297,23.21249649,17.37667693,17.96035279,17.01205413,15.31014496,15.04405193,13.49976653,16.79496509,16.26669339,32.90532706,31.35960112,30.76003938,19.36254453,23.54401108,27.30521138,29.35533463,29.87330666,28.94472192
SLE,Sierra Leone,SL,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,26.37788861,21.49856348,15.14656391,12.40532792,10.43163068,12.01537105,15.43902827,17.56198852,11.65059294,13.21476919,16.29038464,16.18179853,16.01867844,14.96309596,14.07246746,13.94057709,14.01125784,15.83902428,13.4333565,13.04185917,39.39488466,31.50960172,34.59434551,23.7732997,25.79381194,-27.806674,24.43672523,22.68631645,15.04405193,27.9367596,34.48258301,64.45025366,60.3687918,58.82604394,52.42575588,47.44006727,53.9138571,54.08502518,55.19317385,54.70070277,55.43900287
SLE,Sierra Leone,SL,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-206.6005796,-221.3575217,-231.4653649,-148.9370599,-142.1591571,-122.8014705,-127.7117692,-90.38495726,-120.3447348,-165.1334361,-115.1381409,-82.18008977,-56.16196185,-57.00506558,-53.73792993,-80.32158401,-70.32373399,-86.51235366,-101.9328808,-92.51119397,-59.30013575,-66.37967928,-77.29379761,-55.79329668,-35.18018086,-25.13233161,-29.26064476,-14.43126238,-66.40618031,-48.32277406,-122.8345707,-81.68922514,-136.2033955,-40.49202133,-195.1744442,-193.3352992,-391.779399,-244.3064963,-294.9336716,-313.8649033,-295.2318915
SLE,Sierra Leone,SL,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,292.0761202,273.5341933,228.402737,172.7344655,167.7077084,117.903739,125.3045033,104.7751503,162.1858351,155.4978972,143.5637863,163.5401247,159.8956313,181.914624,202.0497574,165.0147751,161.5581715,74.30071964,95.44562231,122.283183,123.4541996,152.401883,190.5765997,198.8976239,302.2092246,319.2238811,284.3415353,329.1438524,303.3301302,369.3665913,389.6968052,499.0561245,538.0059274,652.8795357,704.2194555,687.8343163,574.7928339,545.5075397,576.008855,579.2355619,633.8275896
SLE,Sierra Leone,SL,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,498.6766997,494.8917151,459.8681019,321.6715254,309.8668655,240.7052095,253.0162725,195.1601076,282.5305699,320.6313334,258.7019273,245.7202144,216.0575932,238.9196896,255.7876873,245.3363591,231.8819054,160.8130733,197.3785031,214.794377,182.7543353,218.7815623,267.8703973,254.6909206,337.3894055,344.3562127,313.6021801,275.7744563,376.9225138,417.6893654,512.5313759,580.7453496,674.2093228,693.3715571,899.3938996,881.1696155,966.572233,789.8140359,870.9425267,893.1004651,929.0594811
SLE,Sierra Leone,SL,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,-12.14609609,-12.14140257,-11.29115594,-8.35721792,-6.894364178,-6.998342922,-9.718125423,-7.895195218,-6.412797682,-9.579463521,-12.14705463,-7.221085625,-5.660773105,-5.081432689,-4.039103302,-6.311998932,-5.118188074,-6.97669029,-10.39039708,-9.471965318,-9.325805017,-8.239129742,-8.259557887,-5.626376167,-2.474878686,-1.284776908,-1.56908488,-0.6685308064,-2.650459944,-1.969223566,-4.764674886,-2.776140258,-3.582543892,-0.8229511584,-3.891690961,-4.587076908,-10.66125997,-6.780480711,-7.695721058,-7.844506565,-6.860523534
SLE,Sierra Leone,SL,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,17.17122299,15.00327946,11.14175731,9.69254779,8.133405131,6.719225708,9.53494644,9.152189601,8.642380149,9.020501658,15.14595547,14.37011381,16.11647563,16.21587323,15.18666319,12.96753664,11.75826509,5.991896964,9.729126729,12.52023694,19.41496051,18.91631446,20.3648741,20.05747854,21.26001488,16.31887869,15.24764774,15.24764774,12.10677012,15.05222765,15.11609126,16.96000661,14.15111453,13.26898368,14.04182039,16.31956979,15.64149581,15.14001226,15.02983179,14.47698395,14.72872417
SLE,Sierra Leone,SL,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,29.31731909,27.14468203,22.43291324,18.04976571,15.02776931,13.71756863,19.25307186,17.04738482,15.05517783,18.59996518,27.2930101,21.59119944,21.77724873,21.29730592,19.22576649,19.27953558,16.87645317,12.96858725,20.11952381,21.99220226,28.74076553,27.15544421,28.62443198,25.6838547,23.73489357,17.6036556,16.81673262,12.77530093,15.04405193,17.02145122,19.88076615,19.73614687,17.73365843,14.09193484,17.93351135,20.9066467,26.30275578,21.92049298,22.72555285,22.32149052,21.5892477
SLE,Sierra Leone,SL,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,-164.6397657,-178.7667198,-160.3560081,-81.40435147,-54.8887496,-53.74955082,-38.42230272,-50.81883299,-88.49581838,-119.5999884,-108.6014773,-4.770983473,-14.63600454,-60.18513782,-42.26474536,-57.96902306,-100.7696145,12.80381777,34.14095414,-52.98778448,-55.66971191,-50.50860829,-18.66153558,-47.65311821,-62.30304684,114.0640237,-100.2446662,-160.1337303,-225.4444862,-155,-506.9,-1315.3,-1209.175875,-859.1474273,-560.5477391,-651.8758511,-681.698562,-467.8431606,-648.9765574,-734.246695,-896.1847983
SLE,Sierra Leone,SL,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,-9.679210096,-9.805308151,-7.822356893,-4.567794647,-2.661967311,-3.063137494,-2.923714543,-4.43906397,-4.7156677,-6.938048118,-11.45743771,-0.4192217394,-1.475217356,-5.364904392,-3.176744485,-4.555443175,-7.334050824,1.032549311,3.480114242,-5.425272719,-8.7548683,-6.269192339,-1.994157851,-4.805494289,-4.382936042,5.83100788,-5.375561317,-7.418223651,-8.998132061,-6.316476208,-19.66232866,-44.69937468,-31.80482858,-17.46112807,-11.17707074,-15.46641858,-18.55065786,-12.98451566,-16.9337822,-18.35121722,-20.82531419
SLE,Sierra Leone,SL,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,22.72463768,26.83042041,68.52886406,66.57458564,76.58374793,80.86401202,178.7002035,34.28675764,60.80082136,110.9461013,102.694164,65.50016265,22.20941688,24.19687173,25.98808114,23.13998514,14.60000104,36.00000651,34.01339164,-0.8359529169,2.567727129,-3.658522791,7.545954303,14.24658228,10.1,9.54571061,11.64997445,14.53465157,6.442705937,16.76820081,16.05948748,12.08718616,11.14180902,7.171181798,8.142414412,11.54213038,18.21303787,13.93474344,11.17985686,8.725610541
SOM,Somalia,SO,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2,2.8,2.4,3.9,4.4,2.3,2.9,3.5,3.5
SOM,Somalia,SO,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.833613804,-1.646803422,-0.0851886589,-0.4854511743,0.9491418652,1.411445261,-0.6458398742,-0.0781773919,0.4932241723,0.4859493291
SOM,Somalia,SO,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.048477,2052.048477,2076.673059,2134.819905,2186.055582,2271.31175,2371.249467,2425.788205,2496.136063,2583.500825,2673.923354
SOM,Somalia,SO,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6191.798768,6389.936328,6482.504606,6563.785892,6659.011973,6767.012749,7051.607579,7404.525933,7822.496161,8256.296254
SOM,Somalia,SO,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.482504606,,6.659011973,,,,7.822496161,8.256296254
SOM,Somalia,SO,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,0.1,,,,0.1,0.1
SOM,Somalia,SO,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,-312.1974218,-414.6999926,-477.9838794,-683.3329474,-472.4577078,-533.1258672,-508.4622505,-518.4128418
SOM,Somalia,SO,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.816,-6.318,-7.178,-10.098,-6.7,-7.2,-6.5,-6.279
SOM,Somalia,SO,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.3,1.4,2.3,2.9,5.1,4.7,4.6
ZAF,South Africa,ZA,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,5.360740559,-0.383353977,-1.846548961,5.099075489,-1.211440372,0.0177868911,2.100777788,4.200042664,2.394859813,-0.3177832031,-1.018308015,-2.137041716,1.233613401,3.234099247,3.115695719,4.306696211,2.646764319,0.517382743,2.358128599,4.154588522,2.73542315,3.667837611,2.949074425,4.554543404,5.27709218,5.603766128,5.36046514,3.191051645,-1.538100864,3.039777063,3.284166802,2.213353652,2.485185837,1.847008439,1.279538258,0.5653629365,1.26158513,0.6963713115,1.707596701,1.984661735
ZAF,South Africa,ZA,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,2.695116364,-2.918438349,-4.318575551,2.534490397,-3.51512207,-2.186901398,-0.0433233911,2.055564221,0.247947049,-2.493038515,-3.277528979,-4.430368464,-1.127496711,0.9330845655,0.9860052915,2.33633796,0.863363295,-1.102526046,0.7982650726,2.629588897,1.280956856,2.254403513,1.603994249,3.257199591,4.04105864,4.440016248,4.256749263,2.116509918,-2.617337614,1.813628664,1.94260443,0.7964031544,1.019058247,0.4050514836,-0.0973017386,-0.7348896379,0.0088154595,-0.4987994303,0.5398381469,0.8451181458
ZAF,South Africa,ZA,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,95564.7549,100687.7335,100301.743,98449.62225,103469.6428,102216.1698,102234.3509,104382.0674,108766.1588,111370.9558,111017.0376,109886.5422,107538.221,108864.8269,112385.6234,115887.2175,120878.1279,124077.487,124719.4425,127660.4874,132964.2553,136601.3904,141611.7075,145787.9422,152427.9173,160471.679,169464.1366,178548.2025,184245.7679,181411.8821,186926.3989,193065.3737,197338.5932,202242.8239,205978.266,208613.8367,209793.262,212439.9826,213919.3537,217572.2335,221890.3064
ZAF,South Africa,ZA,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,80546.99538,82796.5812,75938.85256,84687.19145,74936.64024,57272.76808,65423.6917,85792.11082,92234.88515,95978.94897,111997.5268,120243.3989,130531.982,130447.5465,135819.9284,151116.6253,143830.6489,148835.5436,134215.0553,133104.8077,132964.2553,118562.7274,111101.35,168219.3067,219093.0215,247051.4976,271636.4791,299417.2051,286769.1455,295936.4858,375348.2704,416416.8817,396329.4073,366644.8931,350637.5906,317536.0881,295746.4364,348872.0746,347456.5689,360282.9959,374367.2998
ZAF,South Africa,ZA,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,50024.78063,56816.53731,57234.16404,60555.60542,54852.63814,40403.02064,47146.86459,63721.55617,67888.73396,70844.70847,85897.37644,94171.26592,105993.317,105659.7736,109824.8282,122622.3018,116670.8921,122330.0549,109928.5847,107912.2937,107875.6507,96209.15716,90715.63733,136274.2986,180347.0445,203874.622,221489.6146,240555.6281,135071.5775,234892.1959,297446.7939,330925.6678,322952.7567,297479.2668,284008.4605,255008.0434,236692.5289,279209.2409,278154.2729,287813.649,298834.201
ZAF,South Africa,ZA,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,11510.79691,12331.65333,12489.17869,13916.16551,13206.98444,10426.39781,12299.6197,16465.8674,17087.09594,18402.55006,22027.03956,23781.01777,26387.35488,26180.47948,27177.81908,27687.20931,27449.03299,28625.03147,25210.55373,24544.15106,24129.88623,21652.66009,20891.45628,32318.97948,42422.15958,48076.29106,53621.84433,58331.86665,54585.03708,58786.2445,75931.58669,82709.69169,80296.04375,75437.15902,72917.45278,64968.92316,61535.55026,73034.04536,74000.44142,76355.95868,78872.24342
ZAF,South Africa,ZA,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,38513.98372,44484.88398,44744.98536,46639.43991,41645.65371,29976.62283,34847.24489,47255.68877,50801.63802,52442.1584,63870.33687,70390.24814,79605.96211,79479.29409,82647.00912,94935.09246,89221.85912,93705.02348,84718.03094,83368.14262,83745.76442,74556.49708,69824.18105,103955.3191,137924.8849,155798.331,167867.7703,182223.7615,80486.54044,176105.9514,221515.2072,248215.9761,242656.7129,222042.1077,211091.0077,190039.1203,175156.9787,206175.1955,204153.8315,211457.6903,219961.9576
ZAF,South Africa,ZA,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,24050.05431,27636.25839,19025.2528,20976.57302,18743.56054,11785.05566,12477.29789,13550.38973,18328.37029,20023.02988,19293.70932,20071.55998,19262.20455,19953.8519,22828.09508,27173.023,24857.71105,24760.6316,22832.9607,21816.58668,21158.85398,17552.74262,17634.12297,28012.29386,39400.65235,44338.94766,54844.75489,62859.95322,80486.54044,59844.22389,73241.59858,82121.35369,79131.11847,77595.09573,71878.90513,66618.1209,57236.04836,64896.66885,67331.86205,71031.18208,75240.59197
ZAF,South Africa,ZA,NE.GDI.PVTE.CD,"Gross capital formation, Private sector  (current US$)",millions,U.S. dollars,16605.59246,21234.55552,15420.60378,13517.63755,13357.46435,7108.275339,7434.038065,7704.699833,11276.15495,12659.95089,11176.7776,13041.58881,13025.19977,14261.18797,18382.01662,24204.72048,20563.67339,20180.91832,18837.86629,17538.64486,15456.14465,13139.3335,11992.77326,20283.44332,30016.8749,32804.1892,40463.69304,44334.6914,44643.50554,36560.65237,47223.53752,55036.45888,51908.84635,51771.2167,47469.76413,43096.94951,36012.16947,40675.10793,42049.03764,44311.05107,46835.14832
ZAF,South Africa,ZA,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,7444.461849,6401.702867,3604.649021,7458.935464,5386.096199,4676.780322,5043.259826,5845.689897,7052.215336,7363.078988,8116.931721,7029.971173,6237.004779,5692.663926,4446.078456,2968.302526,4294.037655,4579.713281,3995.094414,4277.941822,5702.709328,4413.40912,5641.34971,7728.850546,9383.777458,11534.75845,14381.06186,18525.26182,35843.0349,23283.57152,26018.06106,27084.89481,27222.27211,25823.87903,24409.141,23521.17139,21223.87889,24221.56092,25282.82441,26720.13102,28405.44364
ZAF,South Africa,ZA,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,28496.44469,23474.80968,20090.80695,20941.56718,19094.68033,17986.06344,19987.48375,25959.8336,26828.59242,25616.54491,27711.29972,26993.24961,27839.66396,28024.87346,30089.55728,34702.47499,35543.97758,36601.66321,34450.67905,33741.6605,37058.38248,35720.03115,36662.38768,46899.76536,57889.7749,67643.76121,79518.57403,93339.87192,80486.54044,82601.46099,107406.7969,126844.5448,117804.4697,113554.804,110340.92,95756.29897,90801.79009,103869.334,105437.2708,108298.712,111576.9103
ZAF,South Africa,ZA,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,22027.80053,25138.47756,20405.77628,17786.55417,17732.90494,12921.15926,14231.76063,17453.57387,20846.10749,20522.90024,20888.79613,21010.96577,22581.96851,23232.87654,26964.90932,33385.44122,33339.92348,34878.34096,32916.56718,30286.86566,33128.63178,30919.20354,32390.62426,40166.48044,58544.45028,-68805.83332,84216.46447,97338.24815,80486.54044,81401.3949,102746.919,123474.6846,123558.9375,121984.2735,115590.695,99846.37521,88983.93099,99103.16919,103466.8369,106860.5472,111284.4035
ZAF,South Africa,ZA,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,62.10632737,68.62183981,75.36875013,71.50503445,73.19868888,70.5449064,72.06390127,74.27437739,73.60418333,73.81275709,76.69577974,78.31720226,81.20103237,80.99790025,80.8606141,81.14415043,81.11685026,82.19142551,81.90480898,81.073175,81.13131637,81.14620782,81.65124666,81.00990384,82.31528475,82.52312737,81.5389801,80.34128434,47.10115424,79.37250292,79.24554805,79.46980115,81.48594343,81.13552715,80.99772189,80.30836588,80.03225054,80.03198343,80.05440043,79.88543791,79.82379902
ZAF,South Africa,ZA,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,14.29078373,14.89391609,16.44636212,16.43243243,17.62420145,18.2048086,18.79994751,19.19275239,18.52563258,19.17352738,19.66743392,19.77739984,20.2152411,20.06973698,20.0101851,18.32174934,19.08427251,19.23265826,18.78370029,18.4397179,18.14764891,18.26261977,18.80396258,19.21240797,19.36262474,19.46002818,19.74029575,19.48180187,19.03448747,19.86448015,20.22963543,19.8622331,20.25992577,20.57499244,20.79567472,20.46032738,20.80686111,20.93433401,21.29775289,21.19332845,21.06814443
ZAF,South Africa,ZA,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,47.81554364,53.72792371,58.92238801,55.07260201,55.57448743,52.34009781,53.26395376,55.08162501,55.07855075,54.63922971,57.02834582,58.53980243,60.98579127,60.92816327,60.850429,62.82240109,62.03257775,62.95876725,63.12110869,62.63345709,62.98366746,62.88358805,62.84728407,61.79749587,62.95266002,63.06309919,61.79868435,60.85948248,28.06666676,59.50802276,59.01591262,59.60756805,61.22601766,60.56053472,60.20204717,59.8480385,59.22538943,59.09764942,58.75664754,58.69210946,58.75565459
ZAF,South Africa,ZA,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,29.85841272,33.37850185,25.05338461,24.76947536,25.01254458,20.57706665,19.07152832,15.7944473,19.87140794,20.86189742,17.22690659,16.6924423,14.75669353,15.29645627,16.80761825,17.98149141,17.28262456,16.63623554,17.01222016,16.39053244,15.91318955,14.80460428,15.87210504,16.65224665,17.98352685,17.94724909,20.1904969,20.99410193,28.06666676,20.22198234,19.51297085,19.72094728,19.96599722,21.16355558,20.49948638,20.9797007,19.35308133,18.60185254,19.37849737,19.71538565,20.09806733
ZAF,South Africa,ZA,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,20.61602967,25.6466574,20.30660625,15.9618442,17.82501097,12.41126556,11.36291437,8.980662393,12.22547731,13.19034124,9.979486086,10.84599149,9.978550519,10.93250763,13.5341086,16.01724524,14.29714289,13.55920624,14.0355836,13.17656752,11.6242855,11.08217885,10.79444423,12.05773803,13.7005162,13.27827984,14.89626621,14.80699527,15.56775066,12.35422265,12.58125886,13.21667331,13.09739964,14.12026123,13.53812751,13.57229969,12.17670445,11.65903232,12.10195501,12.29895709,12.51048057
