Country name,Year,Aggregation level,Sub-national region name,Number of individual cases in dataset for region,Number of households in dataset for region,% population in urban areas
Tanzania,1992.0,Subnat," Shinyanga, Simiyu",3901.0,538.0,7.15
Tanzania,1992.0,Subnat, Kagera,3196.0,555.0,2.49
Tanzania,1992.0,Subnat," Mwanza, Geita",3074.0,455.0,25.15
Tanzania,1992.0,Subnat, Mara,1954.0,287.0,14.28
Tanzania,1992.0,Subnat, Zanzibar North,208.0,40.0,26.25
Tanzania,1992.0,Subnat, Zanzibar South,193.0,37.0,0.0
Tanzania,1992.0,Subnat, Zanzibar West,334.0,72.0,80.51
Tanzania,1992.0,Subnat, Pemba North,411.0,79.0,12.78
Tanzania,1992.0,Subnat, Pemba South,211.0,42.0,9.88
Tanzania,1992.0,Wealth quartiles,Lowest 25%,13857.0,2001.0,6.26
Tanzania,1992.0,Wealth quartiles,Second 25%,13165.0,2008.0,12.71
Tanzania,1992.0,Wealth quartiles,Third 25%,9742.0,3013.0,26.02
Tanzania,1992.0,Wealth quartiles,Highest 25%,9092.0,1305.0,54.71
Tanzania,1996.0,National,Total,40204.0,7969.0,19.78
Tanzania,1996.0,Urb/rur,Rural,32250.0,6186.0,0.0
Tanzania,1996.0,Urb/rur,Urban,7954.0,1783.0,100.0
Tanzania,1996.0,Poverty,Nonpoor,1948.0,303.0,77.63
Tanzania,1996.0,Poverty,Poor,38016.0,7613.0,16.8
Tanzania,1996.0,Subnat, Dodoma,1784.0,387.0,14.73
Tanzania,1996.0,Subnat," Arusha, Manyara",2974.0,563.0,18.09
Tanzania,1996.0,Subnat, Kilimanjaro,1968.0,404.0,13.88
Tanzania,1996.0,Subnat, Tanga,2187.0,403.0,14.34
Tanzania,1996.0,Subnat, Morogoro,2031.0,428.0,16.25
Tanzania,1996.0,Subnat, Pwani,824.0,175.0,20.3
Tanzania,1996.0,Subnat, Dar Es Salam,2583.0,564.0,85.23
Tanzania,1996.0,Subnat, Lindi,992.0,221.0,21.15
Tanzania,1996.0,Subnat, Mtwara,1634.0,386.0,15.41
Tanzania,1996.0,Subnat, Ruvuma,1512.0,288.0,16.85
Tanzania,1996.0,Subnat," Iringa, Njombe",2174.0,492.0,8.84
Tanzania,1996.0,Subnat, Mbeya,2205.0,540.0,29.86
Tanzania,1996.0,Subnat, Singida,1538.0,251.0,7.61
Tanzania,1996.0,Subnat, Tabora,1199.0,241.0,25.82
Tanzania,1996.0,Subnat," Rukwa, Katavi",1213.0,221.0,17.42
Tanzania,1996.0,Subnat, Kigoma,1759.0,296.0,15.47
Tanzania,1996.0,Subnat," Shinyanga, Simiyu",3365.0,554.0,5.3
Tanzania,1996.0,Subnat, Kagera,2565.0,482.0,3.1
Tanzania,1996.0,Subnat," Mwanza, Geita",3041.0,576.0,19.14
Tanzania,1996.0,Subnat, Mara,1385.0,267.0,8.93
Tanzania,1996.0,Subnat, Zanzibar North,187.0,37.0,25.39
Tanzania,1996.0,Subnat, Zanzibar South,150.0,31.0,0.0
Tanzania,1996.0,Subnat, Zanzibar West,379.0,68.0,82.2
Tanzania,1996.0,Subnat, Pemba North,303.0,53.0,14.42
Tanzania,1996.0,Subnat, Pemba South,250.0,41.0,9.95
Tanzania,1996.0,Wealth quartiles,Lowest 25%,11340.0,1978.0,2.88
Tanzania,1996.0,Wealth quartiles,Second 25%,9054.0,2023.0,8.04
Tanzania,1996.0,Wealth quartiles,Third 25%,10201.0,1972.0,11.91
Tanzania,1996.0,Wealth quartiles,Highest 25%,9610.0,1996.0,59.17
Tanzania,1999.0,National,Total,18830.0,3615.0,22.49
Tanzania,1999.0,Urb/rur,Rural,14594.0,2669.0,0.0
Tanzania,1999.0,Urb/rur,Urban,4235.0,946.0,100.0
Tanzania,1999.0,Poverty,Nonpoor,782.0,128.0,92.88
Tanzania,1999.0,Poverty,Poor,17931.0,3467.0,19.5
Tanzania,1999.0,Subnat, Dodoma,936.0,211.0,11.37
Tanzania,1999.0,Subnat," Arusha, Manyara",2139.0,473.0,38.94
Tanzania,1999.0,Subnat, Kilimanjaro,950.0,181.0,13.02
Tanzania,1999.0,Subnat, Tanga,917.0,181.0,7.73
Tanzania,1999.0,Subnat, Morogoro,913.0,195.0,23.2
Tanzania,1999.0,Subnat, Pwani,635.0,115.0,9.11
Tanzania,1999.0,Subnat, Dar Es Salam,1016.0,243.0,100.0
Tanzania,1999.0,Subnat, Lindi,427.0,84.0,16.75
Tanzania,1999.0,Subnat, Mtwara,829.0,184.0,28.52
Tanzania,1999.0,Subnat, Ruvuma,454.0,89.0,17.04
Tanzania,1999.0,Subnat," Iringa, Njombe",763.0,177.0,12.8
Tanzania,1999.0,Subnat, Mbeya,1177.0,254.0,28.41
Tanzania,1999.0,Subnat, Singida,619.0,122.0,3.95
Tanzania,1999.0,Subnat, Tabora,577.0,98.0,19.09
Tanzania,1999.0,Subnat," Rukwa, Katavi",457.0,89.0,7.16
Tanzania,1999.0,Subnat, Kigoma,494.0,91.0,8.86
Tanzania,1999.0,Subnat," Shinyanga, Simiyu",1582.0,218.0,5.91
Tanzania,1999.0,Subnat, Kagera,992.0,172.0,4.58
Tanzania,1999.0,Subnat," Mwanza, Geita",1504.0,234.0,25.51
Tanzania,1999.0,Subnat, Mara,942.0,115.0,11.45
Tanzania,1999.0,Subnat, Zanzibar North,118.0,24.0,0.0
Tanzania,1999.0,Subnat, Zanzibar South,33.0,7.0,0.0
Tanzania,1999.0,Subnat, Zanzibar West,123.0,21.0,100.0
Tanzania,1999.0,Subnat, Pemba North,136.0,21.0,24.39
Tanzania,1999.0,Subnat, Pemba South,98.0,17.0,0.0
Tanzania,1999.0,Wealth quartiles,Lowest 25%,4737.0,926.0,2.36
Tanzania,1999.0,Wealth quartiles,Second 25%,4998.0,893.0,8.0
Tanzania,1999.0,Wealth quartiles,Third 25%,4872.0,879.0,15.96
Tanzania,1999.0,Wealth quartiles,Highest 25%,4222.0,917.0,69.77
Tanzania,2004.0,National,Total,490877.0,97350.0,23.95
Tanzania,2004.0,Urb/rur,Rural,373306.0,71657.0,0.0
Tanzania,2004.0,Urb/rur,Urban,117571.0,25693.0,100.0
Tanzania,2004.0,Poverty,Nonpoor,34609.0,6122.0,86.67
Tanzania,2004.0,Poverty,Poor,456122.0,91199.0,19.2
Tanzania,2004.0,Subnat, Dodoma,24022.0,5199.0,12.57
Tanzania,2004.0,Subnat," Arusha, Manyara",31467.0,6399.0,22.39
Tanzania,2004.0,Subnat, Kilimanjaro,19493.0,4076.0,20.96
Tanzania,2004.0,Subnat, Tanga,19845.0,4383.0,22.17
Tanzania,2004.0,Subnat, Morogoro,22952.0,5138.0,31.36
Tanzania,2004.0,Subnat, Pwani,12646.0,2830.0,20.57
Tanzania,2004.0,Subnat, Dar Es Salam,36327.0,8681.0,92.21
Tanzania,2004.0,Subnat, Lindi,10445.0,2468.0,17.89
Tanzania,2004.0,Subnat, Mtwara,16325.0,3788.0,21.59
Tanzania,2004.0,Subnat, Ruvuma,14684.0,3044.0,15.59
Tanzania,2004.0,Subnat," Iringa, Njombe",19182.0,4791.0,19.39
Tanzania,2004.0,Subnat, Mbeya,33183.0,6640.0,17.95
Tanzania,2004.0,Subnat, Singida,16608.0,3004.0,14.03
Tanzania,2004.0,Subnat, Tabora,24519.0,3895.0,12.75
Tanzania,2004.0,Subnat," Rukwa, Katavi",15887.0,2804.0,18.34
Tanzania,2004.0,Subnat, Kigoma,24546.0,4410.0,12.96
Tanzania,2004.0,Subnat," Shinyanga, Simiyu",43246.0,6437.0,13.58
Tanzania,2004.0,Subnat, Kagera,26883.0,5604.0,6.23
Tanzania,2004.0,Subnat," Mwanza, Geita",45436.0,7782.0,26.83
Tanzania,2004.0,Subnat, Mara,18508.0,3453.0,12.25
Tanzania,2004.0,Subnat, Zanzibar North,2344.0,427.0,0.0
Tanzania,2004.0,Subnat, Zanzibar South,1341.0,260.0,4.89
Tanzania,2004.0,Subnat, Zanzibar West,6034.0,985.0,63.9
Tanzania,2004.0,Subnat, Pemba North,2609.0,450.0,20.33
Tanzania,2004.0,Subnat, Pemba South,2342.0,400.0,15.42
Tanzania,2004.0,Wealth quartiles,Lowest 25%,127652.0,24334.0,3.19
Tanzania,2004.0,Wealth quartiles,Second 25%,123633.0,24333.0,5.88
Tanzania,2004.0,Wealth quartiles,Third 25%,124158.0,24337.0,16.2
Tanzania,2004.0,Wealth quartiles,Highest 25%,115433.0,24345.0,74.6
Tanzania,2010.0,National,Total,49138.0,9623.0,23.1
Tanzania,2010.0,Urb/rur,Rural,37788.0,7116.0,0.0
Tanzania,2010.0,Urb/rur,Urban,11350.0,2507.0,100.0
Tanzania,2010.0,Poverty,Nonpoor,5328.0,1009.0,80.04
Tanzania,2010.0,Poverty,Poor,43810.0,8614.0,16.17
Tanzania,2010.0,Subnat, Dodoma,2707.0,580.0,8.88
Tanzania,2010.0,Subnat," Arusha, Manyara",3186.0,644.0,19.91
Tanzania,2010.0,Subnat, Kilimanjaro,1876.0,460.0,22.22
Tanzania,2010.0,Subnat, Tanga,2374.0,551.0,21.8
Tanzania,2010.0,Subnat, Morogoro,2429.0,499.0,29.09
Tanzania,2010.0,Subnat, Pwani,1372.0,269.0,31.41
Tanzania,2010.0,Subnat, Dar Es Salam,3022.0,730.0,91.15
Tanzania,2010.0,Subnat, Lindi,924.0,219.0,13.88
Tanzania,2010.0,Subnat, Mtwara,1866.0,425.0,21.98
Tanzania,2010.0,Subnat, Ruvuma,1679.0,361.0,14.21
Tanzania,2010.0,Subnat," Iringa, Njombe",2160.0,498.0,20.51
Tanzania,2010.0,Subnat, Mbeya,3027.0,591.0,19.31
Tanzania,2010.0,Subnat, Singida,1656.0,302.0,16.66
Tanzania,2010.0,Subnat, Tabora,2312.0,365.0,8.3
Tanzania,2010.0,Subnat," Rukwa, Katavi",1459.0,278.0,14.55
Tanzania,2010.0,Subnat, Kigoma,2268.0,417.0,27.01
Tanzania,2010.0,Subnat," Shinyanga, Simiyu",4104.0,607.0,11.84
Tanzania,2010.0,Subnat, Kagera,2935.0,556.0,6.66
Tanzania,2010.0,Subnat," Mwanza, Geita",4338.0,699.0,24.07
Tanzania,2010.0,Subnat, Mara,1994.0,326.0,13.42
Tanzania,2010.0,Subnat, Zanzibar North,220.0,41.0,0.0
Tanzania,2010.0,Subnat, Zanzibar South,141.0,27.0,4.96
Tanzania,2010.0,Subnat, Zanzibar West,535.0,89.0,84.38
Tanzania,2010.0,Subnat, Pemba North,272.0,45.0,9.04
Tanzania,2010.0,Subnat, Pemba South,281.0,44.0,26.96
Tanzania,2010.0,Wealth quartiles,Lowest 25%,11795.0,2384.0,3.41
Tanzania,2010.0,Wealth quartiles,Second 25%,13087.0,2407.0,3.16
Tanzania,2010.0,Wealth quartiles,Third 25%,13026.0,2428.0,17.19
Tanzania,2010.0,Wealth quartiles,Highest 25%,11230.0,2404.0,73.87
Tanzania,2015.0,National,Total,63173.0,12563.0,29.56
Tanzania,2015.0,Urb/rur,Rural,44502.0,8422.0,0.0
Tanzania,2015.0,Urb/rur,Urban,18672.0,4141.0,100.0
Tanzania,2015.0,Poverty,Nonpoor,11531.0,2288.0,79.24
Tanzania,2015.0,Poverty,Poor,51642.0,10275.0,18.46
Tanzania,2015.0,Subnat, Dodoma,3026.0,683.0,17.27
Tanzania,2015.0,Subnat," Arusha, Manyara",4182.0,880.0,21.72
Tanzania,2015.0,Subnat, Kilimanjaro,1710.0,431.0,28.92
Tanzania,2015.0,Subnat, Tanga,2960.0,610.0,35.86
Tanzania,2015.0,Subnat, Morogoro,3117.0,698.0,29.56
Tanzania,2015.0,Subnat, Pwani,1403.0,317.0,33.11
Tanzania,2015.0,Subnat, Dar Es Salam,5396.0,1255.0,100.0
Tanzania,2015.0,Subnat, Lindi,1377.0,313.0,20.76
Tanzania,2015.0,Subnat, Mtwara,1961.0,485.0,21.86
Tanzania,2015.0,Subnat, Ruvuma,1785.0,410.0,27.78
Tanzania,2015.0,Subnat," Iringa, Njombe",2166.0,523.0,29.54
Tanzania,2015.0,Subnat, Mbeya,3822.0,902.0,30.07
Tanzania,2015.0,Subnat, Singida,2059.0,392.0,12.35
Tanzania,2015.0,Subnat, Tabora,3749.0,539.0,12.97
Tanzania,2015.0,Subnat," Rukwa, Katavi",2092.0,404.0,22.44
Tanzania,2015.0,Subnat, Kigoma,2750.0,472.0,15.14
Tanzania,2015.0,Subnat," Shinyanga, Simiyu",5113.0,748.0,10.78
Tanzania,2015.0,Subnat, Kagera,3187.0,643.0,9.75
Tanzania,2015.0,Subnat," Mwanza, Geita",6890.0,1108.0,33.5
Tanzania,2015.0,Subnat, Mara,2627.0,437.0,21.78
Tanzania,2015.0,Subnat, Zanzibar North,286.0,51.0,7.46
Tanzania,2015.0,Subnat, Zanzibar South,170.0,32.0,6.3
Tanzania,2015.0,Subnat, Zanzibar West,758.0,130.0,51.28
Tanzania,2015.0,Subnat, Pemba North,304.0,54.0,15.55
Tanzania,2015.0,Subnat, Pemba South,284.0,49.0,23.61
Tanzania,2015.0,Wealth quartiles,Lowest 25%,17999.0,3141.0,5.5
Tanzania,2015.0,Wealth quartiles,Second 25%,16044.0,3140.0,4.45
Tanzania,2015.0,Wealth quartiles,Third 25%,15205.0,3141.0,35.07
Tanzania,2015.0,Wealth quartiles,Highest 25%,13926.0,3141.0,83.56
Uganda,1995.0,National,Total,36762.0,7516.0,12.06
Uganda,1995.0,Urb/rur,Rural,32327.0,6501.0,0.0
Uganda,1995.0,Urb/rur,Urban,4434.0,1015.0,100.0
Uganda,1995.0,Poverty,Nonpoor,605.0,92.0,87.88
Uganda,1995.0,Poverty,Poor,36121.0,7417.0,10.8
Uganda,1995.0,Subnat," Central (Central 1, Central 2, Kampala)",9770.0,2173.0,28.9
Uganda,1995.0,Subnat," Eastern (Eastern, East Central)",9015.0,1795.0,7.67
Uganda,1995.0,Subnat," Northern (North, Karamoja, West Nile)",7302.0,1361.0,6.12
Uganda,1995.0,Subnat," Western (Western, Southwest)",10675.0,2188.0,4.42
Uganda,1995.0,Wealth quartiles,Lowest 25%,9351.0,1882.0,1.42
Uganda,1995.0,Wealth quartiles,Second 25%,8814.0,1875.0,2.89
Uganda,1995.0,Wealth quartiles,Third 25%,9387.0,1881.0,4.35
Uganda,1995.0,Wealth quartiles,Highest 25%,9210.0,1878.0,39.5
Uganda,2001.0,National,Total,37951.0,7657.0,13.09
Uganda,2001.0,Urb/rur,Rural,32982.0,6517.0,0.0
Uganda,2001.0,Urb/rur,Urban,4969.0,1140.0,100.0
Uganda,2001.0,Poverty,Nonpoor,1195.0,188.0,84.62
Uganda,2001.0,Poverty,Poor,36682.0,7451.0,10.76
Uganda,2001.0,Subnat," Central (Central 1, Central 2, Kampala)",11823.0,2528.0,28.41
Uganda,2001.0,Subnat," Eastern (Eastern, East Central)",10728.0,2045.0,8.24
Uganda,2001.0,Subnat," Northern (North, Karamoja, West Nile)",5934.0,1156.0,6.49
Uganda,2001.0,Subnat," Western (Western, Southwest)",9466.0,1927.0,3.61
Uganda,2001.0,Wealth quartiles,Lowest 25%,9645.0,1910.0,12.96
Uganda,2001.0,Wealth quartiles,Second 25%,9339.0,1921.0,20.98
Uganda,2001.0,Wealth quartiles,Third 25%,9296.0,1913.0,8.28
Uganda,2001.0,Wealth quartiles,Highest 25%,9671.0,1913.0,10.25
Uganda,2006.0,National,Total,45441.0,8852.0,13.03
Uganda,2006.0,Urb/rur,Rural,39521.0,7466.0,0.0
Uganda,2006.0,Urb/rur,Urban,5920.0,1386.0,100.0
Uganda,2006.0,Poverty,Nonpoor,2361.0,429.0,65.82
Uganda,2006.0,Poverty,Poor,43076.0,8423.0,10.14
Uganda,2006.0,Subnat,Central 1 (Central South),4776.0,1027.0,4.94
Uganda,2006.0,Subnat,Central 2 (Central North),4359.0,918.0,8.96
Uganda,2006.0,Subnat,Kampala,2644.0,662.0,100.0
Uganda,2006.0,Subnat,East Central (Busoga),4587.0,861.0,7.2
Uganda,2006.0,Subnat,"Eastern (Bukedi, Bugishu, Teso)",6593.0,1165.0,5.29
Uganda,2006.0,Subnat,"North (Karamoja, Lango, Acholi)",7455.0,1382.0,10.93
Uganda,2006.0,Subnat,West Nile,2470.0,472.0,14.65
Uganda,2006.0,Subnat,"Western (Bunyoro, Tooro)",6942.0,1286.0,5.68
Uganda,2006.0,Subnat,"Southwest (Ankole, Kigezi)",5614.0,1079.0,7.12
Uganda,2006.0,Wealth quartiles,Lowest 25%,11032.0,2213.0,1.84
Uganda,2006.0,Wealth quartiles,Second 25%,11413.0,2213.0,3.41
Uganda,2006.0,Wealth quartiles,Third 25%,12249.0,2212.0,6.93
Uganda,2006.0,Wealth quartiles,Highest 25%,10746.0,2213.0,41.68
Uganda,2011.0,National,Total,44658.0,8955.0,14.74
Uganda,2011.0,Urb/rur,Rural,38075.0,7278.0,0.0
Uganda,2011.0,Urb/rur,Urban,6583.0,1677.0,100.0
Uganda,2011.0,Poverty,Nonpoor,3815.0,842.0,66.77
Uganda,2011.0,Poverty,Poor,40838.0,8112.0,9.87
Uganda,2011.0,Subnat,Central 1 (Central South),4874.0,1130.0,7.79
Uganda,2011.0,Subnat,Central 2 (Central North),4708.0,1029.0,16.6
Uganda,2011.0,Subnat,Kampala,2808.0,790.0,100.0
Uganda,2011.0,Subnat,East Central (Busoga),4742.0,896.0,12.23
Uganda,2011.0,Subnat,"Eastern (Bukedi, Bugishu, Teso)",6847.0,1215.0,7.05
Uganda,2011.0,Subnat,"North (Karamoja, Lango, Acholi)",5756.0,1054.0,5.72
Uganda,2011.0,Subnat,West Nile,2824.0,504.0,10.32
Uganda,2011.0,Subnat,"Western (Bunyoro, Tooro)",6505.0,1218.0,11.07
Uganda,2011.0,Subnat,"Southwest (Ankole, Kigezi)",5593.0,1118.0,3.77
Uganda,2011.0,Wealth quartiles,Lowest 25%,11662.0,2239.0,1.41
Uganda,2011.0,Wealth quartiles,Second 25%,11686.0,2239.0,2.53
Uganda,2011.0,Wealth quartiles,Third 25%,11824.0,2240.0,9.23
Uganda,2011.0,Wealth quartiles,Highest 25%,9487.0,2238.0,53.04
Uganda,2016.0,National,Total,90813.0,19588.0,21.99
Uganda,2016.0,Urb/rur,Rural,70839.0,14561.0,0.0
Uganda,2016.0,Urb/rur,Urban,19974.0,5027.0,100.0
Uganda,2016.0,Poverty,Nonpoor,12235.0,2715.0,65.43
Uganda,2016.0,Poverty,Poor,78578.0,16873.0,15.23
Uganda,2016.0,Subnat,Central 1 (Central South),10867.0,2668.0,34.68
Uganda,2016.0,Subnat,Central 2 (Central North),9975.0,2229.0,24.87
Uganda,2016.0,Subnat,Kampala,3558.0,979.0,100.0
Uganda,2016.0,Subnat,East Central (Busoga),8984.0,1840.0,12.4
Uganda,2016.0,Subnat,"Eastern (Bukedi, Bugishu, Teso)",16362.0,3182.0,12.98
Uganda,2016.0,Subnat,"North (Karamoja, Lango, Acholi)",12126.0,2467.0,14.57
Uganda,2016.0,Subnat,West Nile,6331.0,1257.0,12.02
Uganda,2016.0,Subnat,"Western (Bunyoro, Tooro)",11686.0,2490.0,16.97
Uganda,2016.0,Subnat,"Southwest (Ankole, Kigezi)",10924.0,2477.0,22.13
Uganda,2016.0,Wealth quartiles,Lowest 25%,23098.0,4897.0,7.84
Uganda,2016.0,Wealth quartiles,Second 25%,24227.0,4897.0,7.38
Uganda,2016.0,Wealth quartiles,Third 25%,23336.0,4897.0,15.91
Uganda,2016.0,Wealth quartiles,Highest 25%,20153.0,4896.0,62.84
South Africa,1998.0,National,Total,52905.0,12348.0,54.65
South Africa,1998.0,Urb/rur,Rural,23992.0,5061.0,0.0
South Africa,1998.0,Urb/rur,Urban,28913.0,7287.0,100.0
South Africa,1998.0,Poverty,Nonpoor,28330.0,6777.0,84.02
South Africa,1998.0,Poverty,Poor,24264.0,5499.0,20.44
South Africa,1998.0,Subnat,Western Cape,5156.0,1239.0,88.99
South Africa,1998.0,Subnat,Eastern Cape,8309.0,1863.0,36.31
South Africa,1998.0,Subnat,Northern Cape,1095.0,271.0,71.92
South Africa,1998.0,Subnat,Free State,3327.0,867.0,69.26
South Africa,1998.0,Subnat,KwaZulu Natal,11194.0,2525.0,44.48
South Africa,1998.0,Subnat,North West,4268.0,996.0,37.28
South Africa,1998.0,Subnat,Gauteng,9807.0,2585.0,97.02
South Africa,1998.0,Subnat,Mpumalanga,3537.0,770.0,38.84
South Africa,1998.0,Subnat,Northern Province,6212.0,1233.0,12.16
South Africa,1998.0,Wealth quartiles,Lowest 25%,14428.0,3087.0,11.64
South Africa,1998.0,Wealth quartiles,Second 25%,13185.0,3088.0,39.43
South Africa,1998.0,Wealth quartiles,Third 25%,13190.0,3086.0,81.08
South Africa,1998.0,Wealth quartiles,Highest 25%,12101.0,3088.0,93.71
South Africa,2011.0,National,Total,930288.0,286797.0,63.11
South Africa,2011.0,Urb/rur,Rural,343184.0,92824.0,0.0
South Africa,2011.0,Urb/rur,Urban,587104.0,193973.0,100.0
South Africa,2011.0,Poverty,Nonpoor,737458.0,220446.0,71.83
South Africa,2011.0,Poverty,Poor,192830.0,66352.0,29.75
South Africa,2011.0,Subnat,Western Cape,104647.0,32475.0,92.69
South Africa,2011.0,Subnat,Eastern Cape,116268.0,33322.0,47.42
South Africa,2011.0,Subnat,Northern Cape,20244.0,5923.0,72.15
South Africa,2011.0,Subnat,Free State,51734.0,16331.0,84.15
South Africa,2011.0,Subnat,KwaZulu Natal,178409.0,50543.0,48.12
South Africa,2011.0,Subnat,North West,65005.0,21100.0,44.18
South Africa,2011.0,Subnat,Gauteng,222033.0,77711.0,97.48
South Africa,2011.0,Subnat,Mpumalanga,72302.0,21379.0,41.32
South Africa,2011.0,Subnat,Northern Province,99646.0,28013.0,16.02
South Africa,2011.0,Wealth quartiles,Lowest 25%,212493.0,71506.0,28.76
South Africa,2011.0,Wealth quartiles,Second 25%,241524.0,73605.0,41.61
South Africa,2011.0,Wealth quartiles,Third 25%,238778.0,70601.0,81.83
South Africa,2011.0,Wealth quartiles,Highest 25%,237493.0,71086.0,96.89
South Africa,2016.0,National,Total,38013.0,11083.0,63.37
South Africa,2016.0,Urb/rur,Rural,13924.0,3541.0,0.0
South Africa,2016.0,Urb/rur,Urban,24089.0,7542.0,100.0
South Africa,2016.0,Poverty,Nonpoor,32195.0,9064.0,68.7
South Africa,2016.0,Poverty,Poor,5817.0,2019.0,33.85
South Africa,2016.0,Subnat,Western Cape,4118.0,1206.0,96.69
South Africa,2016.0,Subnat,Eastern Cape,4873.0,1301.0,43.83
South Africa,2016.0,Subnat,Northern Cape,800.0,210.0,71.8
South Africa,2016.0,Subnat,Free State,2003.0,579.0,85.53
South Africa,2016.0,Subnat,KwaZulu Natal,7063.0,1968.0,48.31
South Africa,2016.0,Subnat,North West,2626.0,833.0,43.06
South Africa,2016.0,Subnat,Gauteng,9428.0,3047.0,97.9
South Africa,2016.0,Subnat,Mpumalanga,3086.0,851.0,41.12
South Africa,2016.0,Subnat,Northern Province,4017.0,1087.0,16.0
South Africa,2016.0,Wealth quartiles,Lowest 25%,9522.0,2769.0,30.47
South Africa,2016.0,Wealth quartiles,Second 25%,9033.0,2773.0,42.83
South Africa,2016.0,Wealth quartiles,Third 25%,9997.0,2771.0,81.41
South Africa,2016.0,Wealth quartiles,Highest 25%,9461.0,2770.0,97.03
Zambia,1996.0,National,Total,39722.0,7161.0,40.23
Zambia,1996.0,Urb/rur,Rural,23743.0,4505.0,0.0
Zambia,1996.0,Urb/rur,Urban,15979.0,2656.0,100.0
Zambia,1996.0,Poverty,Nonpoor,8270.0,1211.0,96.56
Zambia,1996.0,Poverty,Poor,31315.0,5928.0,25.24
Zambia,1996.0,Subnat,Central,3543.0,677.0,33.17
Zambia,1996.0,Subnat,Copperbelt,7428.0,1150.0,83.42
Zambia,1996.0,Subnat,Eastern,5567.0,1102.0,9.45
Zambia,1996.0,Subnat,Luapula,3458.0,655.0,18.1
Zambia,1996.0,Subnat,Lusaka,6143.0,1075.0,85.49
Zambia,1996.0,Subnat,Northern,4773.0,901.0,13.11
Zambia,1996.0,Subnat,North-Western,1522.0,351.0,17.77
Zambia,1996.0,Subnat,Southern,4293.0,672.0,20.46
Zambia,1996.0,Subnat,Western,2995.0,577.0,14.36
Zambia,1996.0,Wealth quartiles,Lowest 25%,10260.0,1865.0,2.25
Zambia,1996.0,Wealth quartiles,Second 25%,8057.0,1708.0,6.2
Zambia,1996.0,Wealth quartiles,Third 25%,9781.0,1799.0,46.54
Zambia,1996.0,Wealth quartiles,Highest 25%,11625.0,1790.0,92.01
Zambia,2002.0,National,Total,38090.0,7103.0,35.92
Zambia,2002.0,Urb/rur,Rural,24410.0,4674.0,0.0
Zambia,2002.0,Urb/rur,Urban,13680.0,2430.0,100.0
Zambia,2002.0,Poverty,Nonpoor,6123.0,934.0,92.44
Zambia,2002.0,Poverty,Poor,31920.0,6160.0,25.07
Zambia,2002.0,Subnat,Central,2924.0,488.0,23.62
Zambia,2002.0,Subnat,Copperbelt,7161.0,1217.0,78.97
Zambia,2002.0,Subnat,Eastern,4961.0,995.0,8.76
Zambia,2002.0,Subnat,Luapula,2952.0,650.0,16.46
Zambia,2002.0,Subnat,Lusaka,5175.0,973.0,82.41
Zambia,2002.0,Subnat,Northern,5369.0,1025.0,15.08
Zambia,2002.0,Subnat,North-Western,1973.0,370.0,13.99
Zambia,2002.0,Subnat,Southern,4253.0,732.0,18.16
Zambia,2002.0,Subnat,Western,3322.0,654.0,8.75
Zambia,2002.0,Wealth quartiles,Lowest 25%,8291.0,1757.0,1.04
Zambia,2002.0,Wealth quartiles,Second 25%,9807.0,1791.0,2.83
Zambia,2002.0,Wealth quartiles,Third 25%,9213.0,1779.0,40.83
Zambia,2002.0,Wealth quartiles,Highest 25%,10778.0,1776.0,88.64
Zambia,2007.0,National,Total,35563.0,7145.0,35.86
Zambia,2007.0,Urb/rur,Rural,22809.0,4673.0,0.0
Zambia,2007.0,Urb/rur,Urban,12754.0,2472.0,100.0
Zambia,2007.0,Poverty,Nonpoor,7175.0,1190.0,91.47
Zambia,2007.0,Poverty,Poor,28385.0,5954.0,21.81
Zambia,2007.0,Subnat,Central,3514.0,664.0,23.58
Zambia,2007.0,Subnat,Copperbelt,5857.0,1105.0,79.56
Zambia,2007.0,Subnat,Eastern,5213.0,1104.0,9.31
Zambia,2007.0,Subnat,Luapula,2815.0,590.0,14.64
Zambia,2007.0,Subnat,Lusaka,4908.0,995.0,82.83
Zambia,2007.0,Subnat,Northern,5148.0,1037.0,17.67
Zambia,2007.0,Subnat,North-Western,2044.0,398.0,16.1
Zambia,2007.0,Subnat,Southern,3706.0,680.0,21.56
Zambia,2007.0,Subnat,Western,2358.0,573.0,11.24
Zambia,2007.0,Wealth quartiles,Lowest 25%,9255.0,1787.0,0.2
Zambia,2007.0,Wealth quartiles,Second 25%,7871.0,1785.0,2.28
Zambia,2007.0,Wealth quartiles,Third 25%,8802.0,1786.0,40.36
Zambia,2007.0,Wealth quartiles,Highest 25%,9635.0,1787.0,93.45
Zambia,2014.0,National,Total,83014.0,15920.0,39.29
Zambia,2014.0,Urb/rur,Rural,50394.0,9280.0,0.0
Zambia,2014.0,Urb/rur,Urban,32620.0,6640.0,100.0
Zambia,2014.0,Poverty,Nonpoor,23637.0,4436.0,88.28
Zambia,2014.0,Poverty,Poor,59366.0,11483.0,19.8
Zambia,2014.0,Subnat,Central,8046.0,1472.0,22.91
Zambia,2014.0,Subnat,Copperbelt,12976.0,2455.0,80.18
Zambia,2014.0,Subnat,Eastern,10395.0,1938.0,11.1
Zambia,2014.0,Subnat,Luapula,6389.0,1265.0,19.59
Zambia,2014.0,Subnat,Lusaka,13677.0,2925.0,86.27
Zambia,2014.0,Subnat,Northern,11651.0,2150.0,18.13
